"","m","nu","lambda","alpha","theoretical_var","envelope_1","envelope_3","envelope_4","envelope_5","diff_1","diff_3","diff_4","diff_5"
"2369",9.06666666666667,1.66666666666667,-1.66666666666667,2.3,0.35328999984053,0.308609599194024,0.317234864065454,0.314312019496062,0.356698150839994,-0.044680400646506,-0.036055135775076,-0.038977980344468,0.00340815099946401
"2370",10,1.66666666666667,-1.66666666666667,2.3,0.313844307270233,0.279446083417639,0.285130424335371,0.280114354079619,0.311888719319941,-0.034398223852594,-0.028713882934862,-0.033729953190614,-0.00195558795029199
"2371",1.6,2.77777777777778,-1.66666666666667,2.3,168.178823731138,4.17082348451028,4.03704136587036,3.83968741301769,81.5754018843887,-164.008000246628,-164.141782365268,-164.33913631812,-86.6034218467493
"2372",2.53333333333333,2.77777777777778,-1.66666666666667,2.3,4.65981182795699,1.70010416620836,1.6608190395189,1.63979862300377,4.31106144016512,-2.95970766174863,-2.99899278843809,-3.02001320495322,-0.34875038779187
"2373",3.46666666666667,2.77777777777778,-1.66666666666667,2.3,1.77130720390569,1.03103244576573,1.03925179345397,1.03561948550899,1.75630016183147,-0.74027475813996,-0.73205541045172,-0.7356877183967,-0.0150070420742201
"2374",4.4,2.77777777777778,-1.66666666666667,2.3,1.06426553079349,0.736687773256096,0.755974454263824,0.75558255566572,1.08344247164949,-0.327577757537394,-0.308291076529666,-0.30868297512777,0.0191769408559999
"2375",5.33333333333333,2.77777777777778,-1.66666666666667,2.3,0.760882642998028,0.580211660810828,0.594517127253679,0.592735455577939,0.806726275313392,-0.1806709821872,-0.166365515744349,-0.168147187420089,0.045843632315364
"2376",6.26666666666667,2.77777777777778,-1.66666666666667,2.3,0.593485056710101,0.480083242240025,0.485097328712609,0.480936091733325,0.610628009963661,-0.113401814470076,-0.108387727997492,-0.112548964976776,0.01714295325356
"2377",7.2,2.77777777777778,-1.66666666666667,2.3,0.487321492845177,0.408050562559158,0.414120585215436,0.410492082617253,0.500573509194124,-0.079270930286019,-0.073200907629741,-0.076829410227924,0.013252016348947
"2378",8.13333333333333,2.77777777777778,-1.66666666666667,2.3,0.413859960193432,0.349912085912689,0.361224426157473,0.353609178349783,0.433302414478911,-0.063947874280743,-0.052635534035959,-0.060250781843649,0.019442454285479
"2379",9.06666666666667,2.77777777777778,-1.66666666666667,2.3,0.359922050462559,0.311390322906236,0.321218924590727,0.312896680049147,0.36422036805344,-0.048531727556323,-0.038703125871832,-0.047025370413412,0.00429831759088101
"2380",10,2.77777777777778,-1.66666666666667,2.3,0.31858712803823,0.28052887839564,0.287080806564578,0.282654465221361,0.316318099149933,-0.03805824964259,-0.031506321473652,-0.035932662816869,-0.00226902888829705
"2381",1.6,3.88888888888889,-1.66666666666667,2.3,304.238494513031,5.7581643803612,5.73967228991403,6.20685325182304,173.964820877467,-298.48033013267,-298.498822223117,-298.031641261208,-130.273673635564
"2382",2.53333333333333,3.88888888888889,-1.66666666666667,2.3,6.67594086021506,2.06822347356032,1.99860562396845,2.0731770104488,6.91953757611534,-4.60771738665474,-4.67733523624661,-4.60276384976626,0.243596715900281
"2383",3.46666666666667,3.88888888888889,-1.66666666666667,2.3,2.18064347558736,1.166183956956,1.16434750341677,1.17887026100134,2.06328832610508,-1.01445951863136,-1.01629597217059,-1.00177321458602,-0.11735514948228
"2384",4.4,3.88888888888889,-1.66666666666667,2.3,1.21037423345869,0.790301006978809,0.819019584230427,0.798839433687329,1.50570648493257,-0.420073226479881,-0.391354649228263,-0.411534799771361,0.29533225147388
"2385",5.33333333333333,3.88888888888889,-1.66666666666667,2.3,0.828929980276134,0.608126235122512,0.626414412607503,0.619511112449903,0.989335696315329,-0.220803745153622,-0.202515567668631,-0.209418867826231,0.160405716039195
"2386",6.26666666666667,3.88888888888889,-1.66666666666667,2.3,0.630531410452497,0.493077770916738,0.509833279178756,0.503983550509013,0.594989171129138,-0.137453639535759,-0.120698131273741,-0.126547859943484,-0.0355422393233591
"2387",7.2,3.88888888888889,-1.66666666666667,2.3,0.50967644176602,0.418278299256559,0.426076166773043,0.413696847166347,0.666956451075659,-0.091398142509461,-0.083600274992977,-0.095979594599673,0.157280009309639
"2388",8.13333333333333,3.88888888888889,-1.66666666666667,2.3,0.428371552129881,0.361687476916687,0.36860370073996,0.360883981523572,0.405080944268805,-0.066684075213194,-0.059767851389921,-0.067487570606309,-0.023290607861076
"2389",9.06666666666667,3.88888888888889,-1.66666666666667,2.3,0.369870126395602,0.315288982302858,0.326817615161679,0.323393365128695,0.404096167325265,-0.054581144092744,-0.043052511233923,-0.046476761266907,0.034226040929663
"2390",10,3.88888888888889,-1.66666666666667,2.3,0.325701359190224,0.282019559494066,0.293712891360172,0.283143708941735,0.337385023734194,-0.043681799696158,-0.031988467830052,-0.042557650248489,0.01168366454397
"2391",1.6,5,-1.66666666666667,2.3,485.651388888888,8.03976589436924,8.38080772349404,8.26955932514982,146.486582561057,-477.611622994519,-477.270581165394,-477.381829563738,-339.164806327831
"2392",2.53333333333333,5,-1.66666666666667,2.3,9.36411290322581,2.5274427587233,2.44027843339645,2.43093848328958,8.65612472019106,-6.83667014450251,-6.92383446982936,-6.93317441993623,-0.707988183034749
"2393",3.46666666666667,5,-1.66666666666667,2.3,2.72642517116292,1.35673112451463,1.34263546636299,1.34905194688069,3.02948361976577,-1.36969404664829,-1.38378970479993,-1.37737322428223,0.30305844860285
"2394",4.4,5,-1.66666666666667,2.3,1.40518583701229,0.899864141596357,0.895317571072161,0.89764268377795,1.54466012997893,-0.505321695415933,-0.509868265940129,-0.50754315323434,0.13947429296664
"2395",5.33333333333333,5,-1.66666666666667,2.3,0.91965976331361,0.646801241782851,0.671751688764007,0.674961871831062,0.795084665149949,-0.272858521530759,-0.247908074549603,-0.244697891482548,-0.124575098163661
"2396",6.26666666666667,5,-1.66666666666667,2.3,0.679926548775691,0.516160415238987,0.540509076669295,0.533918336998646,1.02224931468377,-0.163766133536704,-0.139417472106396,-0.146008211777045,0.342322765908079
"2397",7.2,5,-1.66666666666667,2.3,0.539483040327145,0.43573585064026,0.448923130256705,0.441617604148101,0.495442093016529,-0.103747189686885,-0.09055991007044,-0.097865436179044,-0.044040947310616
"2398",8.13333333333333,5,-1.66666666666667,2.3,0.44772034137848,0.376320338390604,0.379859033216274,0.374789983317664,0.46774612149419,-0.071400002987876,-0.067861308162206,-0.072930358060816,0.02002578011571
"2399",9.06666666666667,5,-1.66666666666667,2.3,0.383134227639659,0.32622769200569,0.333203634340836,0.328298862915524,0.317609294182847,-0.056906535633969,-0.049930593298823,-0.054835364724135,-0.065524933456812
"2400",10,5,-1.66666666666667,2.3,0.335187000726216,0.286925084492878,0.297757291158377,0.292575052628968,0.301372653840982,-0.048261916233338,-0.037429709567839,-0.042611948097248,-0.033814346885234
"2401",1.6,-5,-0.555555555555555,2.3,485.651388888888,8.61769674137563,9.39451983557971,8.19426364297579,144.612802452888,-477.033692147512,-476.256869053308,-477.457125245912,-341.038586436
"2402",2.53333333333333,-5,-0.555555555555555,2.3,9.36411290322581,2.60796383971638,2.55263269666159,2.65672469679764,6.47246388896718,-6.75614906350943,-6.81148020656422,-6.70738820642817,-2.89164901425863
"2403",3.46666666666667,-5,-0.555555555555555,2.3,2.72642517116292,1.36533535566992,1.34825612345606,1.36962371620444,2.35704997851087,-1.361089815493,-1.37816904770686,-1.35680145495848,-0.36937519265205
"2404",4.4,-5,-0.555555555555555,2.3,1.40518583701229,0.908342128140584,0.889543758091343,0.913540025368545,1.36093354928626,-0.496843708871706,-0.515642078920947,-0.491645811643745,-0.0442522877260301
"2405",5.33333333333333,-5,-0.555555555555555,2.3,0.91965976331361,0.677705182267015,0.660795170844536,0.673389564670747,1.32605567526526,-0.241954581046595,-0.258864592469074,-0.246270198642863,0.40639591195165
"2406",6.26666666666667,-5,-0.555555555555555,2.3,0.679926548775691,0.531272252016303,0.531715940721083,0.538049351616746,0.708284341242081,-0.148654296759388,-0.148210608054608,-0.141877197158945,0.0283577924663899
"2407",7.2,-5,-0.555555555555555,2.3,0.539483040327145,0.442726816198141,0.446949900460034,0.441417485456788,0.542427358585921,-0.096756224129004,-0.092533139867111,-0.098065554870357,0.00294431825877595
"2408",8.13333333333333,-5,-0.555555555555555,2.3,0.44772034137848,0.377079595529393,0.38073603916216,0.381735171488885,0.392602387493776,-0.070640745849087,-0.06698430221632,-0.065985169889595,-0.055117953884704
"2409",9.06666666666667,-5,-0.555555555555555,2.3,0.383134227639659,0.328868824645989,0.332568509334545,0.335741369406889,0.374389694010564,-0.05426540299367,-0.050565718305114,-0.04739285823277,-0.008744533629095
"2410",10,-5,-0.555555555555555,2.3,0.335187000726216,0.296106232044801,0.2953466081797,0.296816507146574,0.345277881400023,-0.039080768681415,-0.039840392546516,-0.038370493579642,0.010090880673807
"2411",1.6,-3.88888888888889,-0.555555555555555,2.3,304.238494513031,6.30778387999881,6.73818135069275,5.98408321675122,245.021843151221,-297.930710633032,-297.500313162338,-298.25441129628,-59.21665136181
"2412",2.53333333333333,-3.88888888888889,-0.555555555555555,2.3,6.67594086021506,2.09233569528118,2.0770165523818,2.00007499214646,9.72179842953264,-4.58360516493388,-4.59892430783326,-4.6758658680686,3.04585756931758
"2413",3.46666666666667,-3.88888888888889,-0.555555555555555,2.3,2.18064347558736,1.20194719585154,1.16330082018837,1.14797218840454,2.04675323660457,-0.97869627973582,-1.01734265539899,-1.03267128718282,-0.13389023898279
"2414",4.4,-3.88888888888889,-0.555555555555555,2.3,1.21037423345869,0.818959064437232,0.807943097637827,0.801476473412795,1.07714152586125,-0.391415169021458,-0.402431135820863,-0.408897760045895,-0.13323270759744
"2415",5.33333333333333,-3.88888888888889,-0.555555555555555,2.3,0.828929980276134,0.619354939449726,0.62256948934526,0.626237866238631,0.877383392302546,-0.209575040826408,-0.206360490930874,-0.202692114037503,0.0484534120264121
"2416",6.26666666666667,-3.88888888888889,-0.555555555555555,2.3,0.630531410452497,0.501538306415861,0.511568370662214,0.49662533660828,0.666195028439111,-0.128993104036636,-0.118963039790283,-0.133906073844217,0.035663617986614
"2417",7.2,-3.88888888888889,-0.555555555555555,2.3,0.50967644176602,0.422072047861519,0.429126117949532,0.426339555922457,0.53571054781111,-0.087604393904501,-0.080550323816488,-0.083336885843563,0.02603410604509
"2418",8.13333333333333,-3.88888888888889,-0.555555555555555,2.3,0.428371552129881,0.362428503709698,0.367504360449443,0.363330115919048,0.441006596068354,-0.065943048420183,-0.060867191680438,-0.065041436210833,0.012635043938473
"2419",9.06666666666667,-3.88888888888889,-0.555555555555555,2.3,0.369870126395602,0.323417437161533,0.324348716440673,0.317741687663275,0.424765469148845,-0.046452689234069,-0.045521409954929,-0.052128438732327,0.054895342753243
"2420",10,-3.88888888888889,-0.555555555555555,2.3,0.325701359190224,0.290573174916201,0.288323019425509,0.286897430126249,0.320200708933306,-0.035128184274023,-0.0373783397647151,-0.038803929063975,-0.00550065025691804
"2421",1.6,-2.77777777777778,-0.555555555555555,2.3,168.178823731138,4.37903746083577,4.27826424697971,4.36983208844418,70.6447707199032,-163.799786270302,-163.900559484158,-163.808991642694,-97.5340530112348
"2422",2.53333333333333,-2.77777777777778,-0.555555555555555,2.3,4.65981182795699,1.69358152491919,1.71899479335238,1.62023936789664,4.65772231070009,-2.9662303030378,-2.94081703460461,-3.03957246006035,-0.00208951725689932
"2423",3.46666666666667,-2.77777777777778,-0.555555555555555,2.3,1.77130720390569,1.05711313371656,1.03083609965005,1.03768970685752,1.79086271224483,-0.71419407018913,-0.74047110425564,-0.73361749704817,0.0195555083391399
"2424",4.4,-2.77777777777778,-0.555555555555555,2.3,1.06426553079349,0.750757753142841,0.752837637907343,0.75512943851492,1.04330356738059,-0.313507777650649,-0.311427892886147,-0.30913609227857,-0.0209619634129001
"2425",5.33333333333333,-2.77777777777778,-0.555555555555555,2.3,0.760882642998028,0.586393745577677,0.594395406500866,0.588837489822486,0.765855620410341,-0.174488897420351,-0.166487236497162,-0.172045153175542,0.00497297741231306
"2426",6.26666666666667,-2.77777777777778,-0.555555555555555,2.3,0.593485056710101,0.479681491737209,0.489422356814429,0.486911215596931,0.57162784258919,-0.113803564972892,-0.104062699895672,-0.10657384111317,-0.021857214120911
"2427",7.2,-2.77777777777778,-0.555555555555555,2.3,0.487321492845177,0.406767108503829,0.410063344432888,0.406846277585351,0.478110726308348,-0.080554384341348,-0.077258148412289,-0.080475215259826,-0.00921076653682901
"2428",8.13333333333333,-2.77777777777778,-0.555555555555555,2.3,0.413859960193432,0.355043839521918,0.358926305984436,0.361659911288345,0.423473159453617,-0.058816120671514,-0.054933654208996,-0.052200048905087,0.009613199260185
"2429",9.06666666666667,-2.77777777777778,-0.555555555555555,2.3,0.359922050462559,0.31588708735766,0.317952213050486,0.317034894976614,0.35503940333803,-0.044034963104899,-0.041969837412073,-0.042887155485945,-0.00488264712452896
"2430",10,-2.77777777777778,-0.555555555555555,2.3,0.31858712803823,0.282263095090489,0.286254179709213,0.286184095514715,0.289087146105885,-0.036324032947741,-0.032332948329017,-0.032403032523515,-0.029499981932345
"2431",1.6,-1.66666666666667,-0.555555555555555,2.3,77.4723765432098,3.28213752732286,3.077141178338,3.14634361999404,26.9397911737183,-74.1902390158869,-74.3952353648718,-74.3260329232158,-50.5325853694915
"2432",2.53333333333333,-1.66666666666667,-0.555555555555555,2.3,3.31572580645161,1.45968623297457,1.43248512195225,1.43795232258656,2.97578245829207,-1.85603957347704,-1.88324068449936,-1.87777348386505,-0.33994334815954
"2433",3.46666666666667,-1.66666666666667,-0.555555555555555,2.3,1.49841635611791,0.962042147558141,0.94368583516279,0.952582131819272,1.49453407393628,-0.536374208559769,-0.55473052095512,-0.545834224298638,-0.00388228218163
"2434",4.4,-1.66666666666667,-0.555555555555555,2.3,0.966859729016691,0.706383014647489,0.715625974415595,0.699569947009426,0.962284983320083,-0.260476714369202,-0.251233754601096,-0.267289782007265,-0.00457474569660798
"2435",5.33333333333333,-1.66666666666667,-0.555555555555555,2.3,0.71551775147929,0.557252853367707,0.569687313469267,0.557433510423368,0.705183334652922,-0.158264898111583,-0.145830438010023,-0.158084241055922,-0.0103344168263679
"2436",6.26666666666667,-1.66666666666667,-0.555555555555555,2.3,0.568787487548503,0.467450864364929,0.468359382621323,0.464337636221092,0.559314913083816,-0.101336623183574,-0.10042810492718,-0.104449851327411,-0.00947257446468697
"2437",7.2,-1.66666666666667,-0.555555555555555,2.3,0.472418193564615,0.401465563493401,0.402968310598685,0.392669652148308,0.45051038826699,-0.070952630071214,-0.06944988296593,-0.079748541416307,-0.021907805297625
"2438",8.13333333333333,-1.66666666666667,-0.555555555555555,2.3,0.404185565569133,0.351230633504553,0.352952696984045,0.349264645989021,0.409576656568008,-0.05295493206458,-0.051232868585088,-0.054920919580112,0.00539109099887503
"2439",9.06666666666667,-1.66666666666667,-0.555555555555555,2.3,0.35328999984053,0.309475857721822,0.314611836027748,0.30549701613071,0.369267632966969,-0.043814142118708,-0.038678163812782,-0.04779298370982,0.015977633126439
"2440",10,-1.66666666666667,-0.555555555555555,2.3,0.313844307270233,0.279510914737675,0.284492177908047,0.282761706276905,0.323799855051417,-0.034333392532558,-0.029352129362186,-0.031082600993328,0.00995554778118402
"2441",1.6,-0.555555555555555,-0.555555555555555,2.3,32.1191529492455,2.4640963162611,2.43653967597356,2.50310847425934,30.0482092152739,-29.6550566329844,-29.6826132732719,-29.6160444749862,-2.0709437339716
"2442",2.53333333333333,-0.555555555555555,-0.555555555555555,2.3,2.64368279569893,1.35086787718516,1.30735701202289,1.33728550696006,2.68260382088815,-1.29281491851377,-1.33632578367604,-1.30639728873887,0.0389210251892202
"2443",3.46666666666667,-0.555555555555555,-0.555555555555555,2.3,1.36197093222402,0.902189391613913,0.903035503491757,0.896923726835752,1.33487439215752,-0.459781540610107,-0.458935428732263,-0.465047205388268,-0.0270965400665002
"2444",4.4,-0.555555555555555,-0.555555555555555,2.3,0.918156828128291,0.679006172015081,0.686421437811694,0.689188813400409,0.914334862717222,-0.23915065611321,-0.231735390316597,-0.228968014727882,-0.00382196541106905
"2445",5.33333333333333,-0.555555555555555,-0.555555555555555,2.3,0.692835305719921,0.544615216033191,0.548766151249727,0.546233348776412,0.694236559264742,-0.14822008968673,-0.144069154470194,-0.146601956943509,0.00140125354482101
"2446",6.26666666666667,-0.555555555555555,-0.555555555555555,2.3,0.556438702967705,0.456799063753028,0.461625853289501,0.465368476409549,0.551814171962875,-0.0996396392146771,-0.094812849678204,-0.0910702265581561,-0.00462453100483007
"2447",7.2,-0.555555555555555,-0.555555555555555,2.3,0.464966543924334,0.395192084697478,0.398657637254783,0.397413478550461,0.465060190071924,-0.069774459226856,-0.066308906669551,-0.067553065373873,9.36461475899986e-05
"2448",8.13333333333333,-0.555555555555555,-0.555555555555555,2.3,0.399348368256984,0.346829957604172,0.353080765733032,0.343767363126409,0.401162782342898,-0.052518410652812,-0.046267602523952,-0.055581005130575,0.00181441408591398
"2449",9.06666666666667,-0.555555555555555,-0.555555555555555,2.3,0.349973974529516,0.309774090460018,0.313162332128646,0.306434134060019,0.355982716152239,-0.040199884069498,-0.03681164240087,-0.043539840469497,0.00600874162272297
"2450",10,-0.555555555555555,-0.555555555555555,2.3,0.311472896886235,0.280155901280506,0.281801516196701,0.277353271892574,0.311718811997572,-0.031316995605729,-0.029671380689534,-0.0341196249936609,0.000245915111337036
"2451",1.6,0.555555555555555,-0.555555555555555,2.3,32.1191529492455,2.47739975568781,2.41331180746948,2.47291837912012,25.3571769038717,-29.6417531935577,-29.705841141776,-29.6462345701254,-6.7619760453738
"2452",2.53333333333333,0.555555555555555,-0.555555555555555,2.3,2.64368279569893,1.33063613795985,1.31959658171307,1.31054478149187,2.87888107890837,-1.31304665773908,-1.32408621398586,-1.33313801420706,0.23519828320944
"2453",3.46666666666667,0.555555555555555,-0.555555555555555,2.3,1.36197093222402,0.895210033064072,0.907712309410645,0.895590463094958,1.35515183774431,-0.466760899159948,-0.454258622813375,-0.466380469129062,-0.00681909447971019
"2454",4.4,0.555555555555555,-0.555555555555555,2.3,0.918156828128291,0.67993949250411,0.678749576979139,0.690130095444837,0.926209140176719,-0.238217335624181,-0.239407251149152,-0.228026732683454,0.00805231204842793
"2455",5.33333333333333,0.555555555555555,-0.555555555555555,2.3,0.692835305719921,0.550420476630446,0.547253461691838,0.548629752714565,0.691010237992613,-0.142414829089475,-0.145581844028083,-0.144205553005356,-0.00182506772730806
"2456",6.26666666666667,0.555555555555555,-0.555555555555555,2.3,0.556438702967705,0.453141326359856,0.463474837201826,0.461467892428414,0.554755365024521,-0.103297376607849,-0.0929638657658791,-0.094970810539291,-0.00168333794318398
"2457",7.2,0.555555555555555,-0.555555555555555,2.3,0.464966543924334,0.393151313479156,0.399482052557162,0.400666030675871,0.466384937208658,-0.071815230445178,-0.065484491367172,-0.064300513248463,0.00141839328432397
"2458",8.13333333333333,0.555555555555555,-0.555555555555555,2.3,0.399348368256984,0.347332523523478,0.350191095656492,0.343720890364134,0.400928584717965,-0.052015844733506,-0.049157272600492,-0.05562747789285,0.001580216460981
"2459",9.06666666666667,0.555555555555555,-0.555555555555555,2.3,0.349973974529516,0.311846790774285,0.314183588931501,0.311104911154325,0.35041278623276,-0.038127183755231,-0.035790385598015,-0.038869063375191,0.000438811703244002
"2460",10,0.555555555555555,-0.555555555555555,2.3,0.311472896886235,0.282967652427729,0.282305437717541,0.277607416336342,0.311478772923383,-0.028505244458506,-0.029167459168694,-0.033865480549893,5.87603714802265e-06
"2461",1.6,1.66666666666667,-0.555555555555555,2.3,77.4723765432098,2.99932667186793,3.01596775390905,3.34237477164725,36.2331986019938,-74.4730498713419,-74.4564087893008,-74.1300017715626,-41.239177941216
"2462",2.53333333333333,1.66666666666667,-0.555555555555555,2.3,3.31572580645161,1.43397417533385,1.4354904374639,1.43627156701165,3.31041968577733,-1.88175163111776,-1.88023536898771,-1.87945423943996,-0.00530612067427993
"2463",3.46666666666667,1.66666666666667,-0.555555555555555,2.3,1.49841635611791,0.93357362847985,0.948351636499078,0.955423716207536,1.58215489924088,-0.56484272763806,-0.550064719618832,-0.542992639910374,0.08373854312297
"2464",4.4,1.66666666666667,-0.555555555555555,2.3,0.966859729016691,0.697794134979132,0.708461910242873,0.707034321451599,0.929686661130526,-0.269065594037559,-0.258397818773818,-0.259825407565092,-0.037173067886165
"2465",5.33333333333333,1.66666666666667,-0.555555555555555,2.3,0.71551775147929,0.562621497916121,0.563943390874085,0.546765435110011,0.72007103619701,-0.152896253563169,-0.151574360605205,-0.168752316369279,0.00455328471771999
"2466",6.26666666666667,1.66666666666667,-0.555555555555555,2.3,0.568787487548503,0.47126881373029,0.467463868195137,0.468254239109834,0.55084073881296,-0.0975186738182129,-0.101323619353366,-0.100533248438669,-0.0179467487355429
"2467",7.2,1.66666666666667,-0.555555555555555,2.3,0.472418193564615,0.397043577109807,0.405193087784809,0.403050609526898,0.46608024120187,-0.075374616454808,-0.067225105779806,-0.069367584037717,-0.00633795236274498
"2468",8.13333333333333,1.66666666666667,-0.555555555555555,2.3,0.404185565569133,0.347731314967367,0.356337449891288,0.356152751549857,0.400537614152853,-0.056454250601766,-0.047848115677845,-0.048032814019276,-0.00364795141627999
"2469",9.06666666666667,1.66666666666667,-0.555555555555555,2.3,0.35328999984053,0.308609599194024,0.317234864065454,0.306125461804533,0.349394810209866,-0.044680400646506,-0.036055135775076,-0.047164538035997,-0.00389518963066399
"2470",10,1.66666666666667,-0.555555555555555,2.3,0.313844307270233,0.279446083417639,0.285130424335371,0.28182707242786,0.308508317941907,-0.034398223852594,-0.028713882934862,-0.032017234842373,-0.00533598932832602
"2471",1.6,2.77777777777778,-0.555555555555555,2.3,168.178823731138,4.17082348451028,4.03704136587036,5.08982740304894,120.594999194514,-164.008000246628,-164.141782365268,-163.088996328089,-47.583824536624
"2472",2.53333333333333,2.77777777777778,-0.555555555555555,2.3,4.65981182795699,1.70010416620836,1.6608190395189,1.65903686044538,4.33136900472393,-2.95970766174863,-2.99899278843809,-3.00077496751161,-0.328442823233059
"2473",3.46666666666667,2.77777777777778,-0.555555555555555,2.3,1.77130720390569,1.03103244576573,1.03925179345397,1.03991482807708,1.89353000152156,-0.74027475813996,-0.73205541045172,-0.73139237582861,0.12222279761587
"2474",4.4,2.77777777777778,-0.555555555555555,2.3,1.06426553079349,0.736687773256096,0.755974454263824,0.736622637295894,1.10444615286121,-0.327577757537394,-0.308291076529666,-0.327642893497596,0.0401806220677199
"2475",5.33333333333333,2.77777777777778,-0.555555555555555,2.3,0.760882642998028,0.580211660810828,0.594517127253679,0.595205659237802,0.81161913706802,-0.1806709821872,-0.166365515744349,-0.165676983760226,0.050736494069992
"2476",6.26666666666667,2.77777777777778,-0.555555555555555,2.3,0.593485056710101,0.480083242240025,0.485097328712609,0.489182419838128,0.604129133196322,-0.113401814470076,-0.108387727997492,-0.104302636871973,0.010644076486221
"2477",7.2,2.77777777777778,-0.555555555555555,2.3,0.487321492845177,0.408050562559158,0.414120585215436,0.407763000100346,0.500767288832229,-0.079270930286019,-0.073200907629741,-0.079558492744831,0.013445795987052
"2478",8.13333333333333,2.77777777777778,-0.555555555555555,2.3,0.413859960193432,0.349912085912689,0.361224426157473,0.356627775983881,0.440116641637122,-0.063947874280743,-0.052635534035959,-0.057232184209551,0.02625668144369
"2479",9.06666666666667,2.77777777777778,-0.555555555555555,2.3,0.359922050462559,0.311390322906236,0.321218924590727,0.321957907356795,0.343903429457901,-0.048531727556323,-0.038703125871832,-0.037964143105764,-0.016018621004658
"2480",10,2.77777777777778,-0.555555555555555,2.3,0.31858712803823,0.28052887839564,0.287080806564578,0.285588321449943,0.309980860342677,-0.03805824964259,-0.031506321473652,-0.032998806588287,-0.008606267695553
"2481",1.6,3.88888888888889,-0.555555555555555,2.3,304.238494513031,5.7581643803612,5.73967228991403,5.94330245726319,180.56608428797,-298.48033013267,-298.498822223117,-298.295192055768,-123.672410225061
"2482",2.53333333333333,3.88888888888889,-0.555555555555555,2.3,6.67594086021506,2.06822347356032,1.99860562396845,2.07491473869712,6.46385526307026,-4.60771738665474,-4.67733523624661,-4.60102612151794,-0.212085597144799
"2483",3.46666666666667,3.88888888888889,-0.555555555555555,2.3,2.18064347558736,1.166183956956,1.16434750341677,1.17859997230486,2.33896444899455,-1.01445951863136,-1.01629597217059,-1.0020435032825,0.15832097340719
"2484",4.4,3.88888888888889,-0.555555555555555,2.3,1.21037423345869,0.790301006978809,0.819019584230427,0.823850506124655,1.09490498877057,-0.420073226479881,-0.391354649228263,-0.386523727334035,-0.11546924468812
"2485",5.33333333333333,3.88888888888889,-0.555555555555555,2.3,0.828929980276134,0.608126235122512,0.626414412607503,0.621874371121204,0.892250216170518,-0.220803745153622,-0.202515567668631,-0.20705560915493,0.0633202358943841
"2486",6.26666666666667,3.88888888888889,-0.555555555555555,2.3,0.630531410452497,0.493077770916738,0.509833279178756,0.501801730836035,0.707581100186332,-0.137453639535759,-0.120698131273741,-0.128729679616462,0.077049689733835
"2487",7.2,3.88888888888889,-0.555555555555555,2.3,0.50967644176602,0.418278299256559,0.426076166773043,0.416559340952022,0.425388410929333,-0.091398142509461,-0.083600274992977,-0.093117100813998,-0.084288030836687
"2488",8.13333333333333,3.88888888888889,-0.555555555555555,2.3,0.428371552129881,0.361687476916687,0.36860370073996,0.366766635831004,0.416329436549492,-0.066684075213194,-0.059767851389921,-0.061604916298877,-0.012042115580389
"2489",9.06666666666667,3.88888888888889,-0.555555555555555,2.3,0.369870126395602,0.315288982302858,0.326817615161679,0.332463977758384,0.374967820653923,-0.054581144092744,-0.043052511233923,-0.037406148637218,0.00509769425832096
"2490",10,3.88888888888889,-0.555555555555555,2.3,0.325701359190224,0.282019559494066,0.293712891360172,0.288958595916004,0.32447009224667,-0.043681799696158,-0.031988467830052,-0.03674276327422,-0.00123126694355402
"2491",1.6,5,-0.555555555555555,2.3,485.651388888888,8.03976589436924,8.38080772349404,7.75482172266821,144.88855904409,-477.611622994519,-477.270581165394,-477.89656716622,-340.762829844798
"2492",2.53333333333333,5,-0.555555555555555,2.3,9.36411290322581,2.5274427587233,2.44027843339645,2.53700041404798,8.58718448605902,-6.83667014450251,-6.92383446982936,-6.82711248917783,-0.77692841716679
"2493",3.46666666666667,5,-0.555555555555555,2.3,2.72642517116292,1.35673112451463,1.34263546636299,1.35320861512569,2.86299843711357,-1.36969404664829,-1.38378970479993,-1.37321655603723,0.13657326595065
"2494",4.4,5,-0.555555555555555,2.3,1.40518583701229,0.899864141596357,0.895317571072161,0.898013110098339,2.06153516057504,-0.505321695415933,-0.509868265940129,-0.507172726913951,0.65634932356275
"2495",5.33333333333333,5,-0.555555555555555,2.3,0.91965976331361,0.646801241782851,0.671751688764007,0.673519058388685,0.956292685140455,-0.272858521530759,-0.247908074549603,-0.246140704924925,0.036632921826845
"2496",6.26666666666667,5,-0.555555555555555,2.3,0.679926548775691,0.516160415238987,0.540509076669295,0.534045171404861,0.648125219627428,-0.163766133536704,-0.139417472106396,-0.14588137737083,-0.0318013291482631
"2497",7.2,5,-0.555555555555555,2.3,0.539483040327145,0.43573585064026,0.448923130256705,0.440267922438036,0.533310322408132,-0.103747189686885,-0.09055991007044,-0.099215117889109,-0.00617271791901297
"2498",8.13333333333333,5,-0.555555555555555,2.3,0.44772034137848,0.376320338390604,0.379859033216274,0.384681113429777,0.458382757942769,-0.071400002987876,-0.067861308162206,-0.063039227948703,0.010662416564289
"2499",9.06666666666667,5,-0.555555555555555,2.3,0.383134227639659,0.32622769200569,0.333203634340836,0.327008079279861,0.435524768047258,-0.056906535633969,-0.049930593298823,-0.056126148359798,0.052390540407599
