"m","nu","lambda","alpha","theoretical_mean","theoretical_var","envelop_1_empirical_mean","envelop_1_empirical_var","envelope_1_empirical_acceptance","envelop_3_empirical_mean","envelop_3_empirical_var","envelope_3_empirical_acceptance","envelop_4_empirical_mean","envelop_4_empirical_var","envelope_4_empirical_acceptance","envelop_5_empirical_mean","envelop_5_empirical_var","envelope_5_empirical_acceptance"
7.2,-3.88888888888889,-5,0.1,-4.96863799283154,0.000963471534529339,-4.97285927219604,0.000803039116512585,0.20097,-4.97319759530807,0.000799210748692241,0.3026,-4.97282662839268,0.000807317678090786,0.18264,-4.96971044709202,0.000881051199639326,0.00421
8.13333333333333,-3.88888888888889,-5,0.1,-4.97274143302181,0.000809776090982762,-4.97603321664928,0.00069742775850606,0.19022,-4.97625927866363,0.000695063603935512,0.29,-4.97599328566883,0.000685135823138398,0.17995,-4.97131038478227,0.000869015349777255,0.00388
9.06666666666667,-3.88888888888889,-5,0.1,-4.97589531680441,0.00069918738449074,-4.97853399813688,0.00061575129867656,0.18131,-4.97867116902712,0.000614929991936988,0.27798,-4.97854689958635,0.000610791422396961,0.17154,-4.97826322983911,0.000662389599530219,0.00348
10,-3.88888888888889,-5,0.1,-4.97839506172839,0.00061569255045411,-4.98055621512053,0.000552164977795721,0.17321,-4.9806709360888,0.000550447294330061,0.26734,-4.98051673335504,0.000546408709133061,0.16626,-4.97900192200124,0.000603585664263526,0.00346
1.6,-2.77777777777778,-5,0.1,-4.76851851851852,0.317918381344307,-4.91348544769906,0.00772494269560878,0.3273,-4.91367322021978,0.00807252417938217,0.35501,-4.91349597906035,0.00758084294699872,0.11687,-4.77006068398698,0.253019798844013,0.05162
2.53333333333333,-2.77777777777778,-5,0.1,-4.90942028985507,0.00880871801126085,-4.94492292916655,0.00321296001396919,0.30242,-4.94537328785901,0.00318453137017242,0.40374,-4.94514247667462,0.00312934518671228,0.2032,-4.90940092750301,0.00978272640601107,0.03061
3.46666666666667,-2.77777777777778,-5,0.1,-4.94369369369369,0.00334840681267617,-4.95946980272337,0.00198687509029881,0.27442,-4.96018071648604,0.00196629296969661,0.39328,-4.95975775608957,0.00195775018064798,0.22104,-4.94417935934315,0.00313821359601267,0.02459
4.4,-2.77777777777778,-5,0.1,-4.95915032679739,0.00201184410357938,-4.96831148413409,0.00140616905157679,0.25085,-4.96849456355244,0.00143938878722676,0.37302,-4.968453701765,0.00139226621727726,0.22046,-4.95876517679543,0.00195054536190629,0.02129
5.33333333333333,-2.77777777777778,-5,0.1,-4.96794871794872,0.0014383414801475,-4.97402090628686,0.00108619608023756,0.23183,-4.97408535413969,0.00112274528252684,0.35192,-4.97376659186772,0.00109886803024618,0.21357,-4.96785875568033,0.00147664120781654,0.01872
6.26666666666667,-2.77777777777778,-5,0.1,-4.97362869198312,0.00112189991816654,-4.97767155082678,0.000913240752822362,0.21654,-4.9781377304102,0.000908826854635672,0.33182,-4.97830970129487,0.000898311922399398,0.20332,-4.97441662019609,0.00110174936107423,0.01771
7.2,-2.77777777777778,-5,0.1,-4.97759856630824,0.000921212651881242,-4.98059932456332,0.000774814437402715,0.20345,-4.98097068158355,0.000777319398789957,0.3149,-4.98059900440349,0.000764159126911598,0.19559,-4.97666780194546,0.000965722939401577,0.01721
8.13333333333333,-2.77777777777778,-5,0.1,-4.98052959501558,0.00078234397011991,-4.98284737505189,0.000673636634498993,0.19236,-4.98312934606657,0.000681659643868001,0.29962,-4.98301479759778,0.000673146211865673,0.18499,-4.98061029054885,0.000734974649949042,0.01637
9.06666666666667,-2.77777777777778,-5,0.1,-4.98278236914601,0.000680381947944345,-4.98468530023016,0.000600201340054355,0.18293,-4.98495964707083,0.000601087222750451,0.28494,-4.98463986636756,0.000604284504205408,0.17874,-4.98289921237069,0.000683820819098566,0.01621
10,-2.77777777777778,-5,0.1,-4.98456790123457,0.000602244098370944,-4.98613932389419,0.000540613310247992,0.1749,-4.98637949779659,0.000538971231207519,0.2733,-4.98629017918997,0.00053342139700804,0.1722,-4.98479938313205,0.000612349994422601,0.01572
1.6,-1.66666666666667,-5,0.1,-4.86111111111111,0.14645061728395,-4.94779819215097,0.00556504254545162,0.37498,-4.94805698313971,0.00593718428674432,0.49944,-4.94829207189206,0.00543956500532743,0.22475,-4.86491437560687,0.0709524135900525,0.12701
2.53333333333333,-1.66666666666667,-5,0.1,-4.94565217391304,0.00626791267760229,-4.96675111072824,0.00274889288031157,0.32389,-4.96740363229884,0.00272189976521793,0.47589,-4.96680959591411,0.00273838919687854,0.27427,-4.94607741397588,0.00608801404633105,0.10079
3.46666666666667,-1.66666666666667,-5,0.1,-4.96621621621622,0.00283254509663122,-4.97571653125013,0.00178529155389566,0.28564,-4.97611204901169,0.00180339376474887,0.4348,-4.97615974501685,0.00176465991742302,0.26449,-4.96620774555938,0.00284378278969445,0.09185
4.4,-1.66666666666667,-5,0.1,-4.97549019607843,0.00182771215315064,-4.98100303999087,0.00131390549166408,0.25748,-4.98119294836364,0.00134674738133818,0.39823,-4.98123570749539,0.00133536312761432,0.24483,-4.97590958221614,0.0017957699381836,0.0867
5.33333333333333,-1.66666666666667,-5,0.1,-4.98076923076923,0.00135258554154875,-4.98418251427717,0.0010581428516445,0.23615,-4.98459319936549,0.00105742223233782,0.36762,-4.98414855543978,0.00105906240885067,0.22954,-4.98021291210381,0.00137108650883605,0.08403
6.26666666666667,-1.66666666666667,-5,0.1,-4.98417721518987,0.00107521264186863,-4.98655942593098,0.000877907197004458,0.21885,-4.98694857750877,0.000879748641741825,0.34246,-4.98657670291429,0.000875578808204234,0.21537,-4.98453019508847,0.00106522460461562,0.08145
7.2,-1.66666666666667,-5,0.1,-4.98655913978495,0.000893040063449177,-4.98828294425787,0.000757566915918016,0.20545,-4.98857744068673,0.000758091918752559,0.32135,-4.98847610056338,0.000754022847490956,0.20223,-4.98645383940946,0.000916500623072993,0.08034
8.13333333333333,-1.66666666666667,-5,0.1,-4.98831775700935,0.000764055889544675,-4.98972638925355,0.000667019777664166,0.19372,-4.98987579981226,0.000662725530382517,0.30425,-4.98965267137118,0.000664656836997681,0.19208,-4.98814787913736,0.000754061657521879,0.07964
9.06666666666667,-1.66666666666667,-5,0.1,-4.9896694214876,0.000667844990246749,-4.99071408907072,0.000589277243556767,0.18384,-4.99097954957152,0.000591437331987036,0.29013,-4.99099544729698,0.000587499657257338,0.18233,-4.98995673657799,0.000661590846608589,0.07802
10,-1.66666666666667,-5,0.1,-4.99074074074074,0.000593278463648834,-4.9914817867709,0.000530175104480731,0.17514,-4.99174695060753,0.0005327115183248,0.27751,-4.99144136686153,0.000539830751483248,0.17379,-4.99067569149658,0.000609101753683915,0.07837
1.6,-0.555555555555555,-5,0.1,-4.9537037037037,0.0607167352537722,-4.98251401928342,0.00460712581812776,0.40897,-4.98292389041556,0.00483408369490954,0.62918,-4.98259904583607,0.00461839103810009,0.37929,-4.95314321671186,0.0434979679999937,0.44503
2.53333333333333,-0.555555555555555,-5,0.1,-4.98188405797101,0.00499751001077302,-4.98870486952909,0.00252464035439904,0.33615,-4.98909261089581,0.00249093390940747,0.52655,-4.98920994726343,0.00247586301851081,0.32872,-4.98230192743915,0.0049158426752001,0.43231
3.46666666666667,-0.555555555555555,-5,0.1,-4.98873873873874,0.00257461423860874,-4.99212954551977,0.00169510167280626,0.29083,-4.99199069453852,0.00170287445040182,0.45756,-4.99226179870816,0.00171011236768207,0.28841,-4.98866159172471,0.00258829662126366,0.4282
4.4,-0.555555555555555,-5,0.1,-4.99183006535948,0.00173564617793628,-4.99360294520845,0.00128699173534925,0.26019,-4.9938340429697,0.00128052046909921,0.40969,-4.99405304473954,0.00127583981633314,0.25738,-4.99205158911075,0.00177157001846116,0.42582
5.33333333333333,-0.555555555555555,-5,0.1,-4.99358974358974,0.00130970757224938,-4.99467044657933,0.0010376208883145,0.2377,-4.99501000570074,0.00103972516279751,0.3757,-4.99470862986696,0.00103437712487045,0.23763,-4.99377961926511,0.00130207976990711,0.42359
6.26666666666667,-0.555555555555555,-5,0.1,-4.99472573839662,0.00105186900371967,-4.99559585497539,0.000864724161166939,0.21948,-4.99565140682959,0.000870949640041869,0.34791,-4.99545206579713,0.000867190146822259,0.22052,-4.99474739170287,0.00106021857855471,0.42304
7.2,-0.555555555555555,-5,0.1,-4.99551971326165,0.000878953769233145,-4.99600599981058,0.000744312176925576,0.20529,-4.99616881095226,0.000750881398073827,0.32561,-4.9964961429925,0.000756976224821421,0.20586,-4.99564122922687,0.000876675649235611,0.4216
8.13333333333333,-0.555555555555555,-5,0.1,-4.99610591900312,0.000754911849257058,-4.99648795485661,0.000656315471467667,0.19392,-4.9965414867828,0.000656343574954652,0.30762,-4.99671785305824,0.000670139168935513,0.19358,-4.99604794968963,0.000757851077925621,0.42025
9.06666666666667,-0.555555555555555,-5,0.1,-4.9965564738292,0.00066157651139795,-4.99683464049868,0.000591648651571257,0.18424,-4.99692417630776,0.000585270671043017,0.29264,-4.99705545366084,0.00057466973666634,0.18707,-4.99677020143239,0.000663562944134054,0.41989
10,-0.555555555555555,-5,0.1,-4.99691358024691,0.000588795646287779,-4.99712248833068,0.000530188017066465,0.17523,-4.99721561356567,0.000528258606482134,0.27939,-4.99750942158143,0.000531770756203398,0.17553,-4.99702888584185,0.000583367854153448,0.4193
1.6,0.555555555555555,-5,0.1,-5.0462962962963,0.0607167352537722,-5.01681438919117,0.00463634095494613,0.40684,-5.01729966383101,0.00461569925131271,0.62847,-5.01689648463232,0.0045484511212544,0.37583,-5.04719348679687,0.0395728614231545,0.44493
2.53333333333333,0.555555555555555,-5,0.1,-5.01811594202899,0.00499751001077302,-5.01091983721614,0.00244998927644928,0.33483,-5.01087375469427,0.00248089558874416,0.5242,-5.01105640663414,0.00247655394061994,0.32974,-5.01840234810693,0.0050265403514624,0.43309
3.46666666666667,0.555555555555555,-5,0.1,-5.01126126126126,0.00257461423860874,-5.00820750560771,0.00168958736268403,0.29054,-5.00819493125009,0.00169654886256045,0.45773,-5.00846127465491,0.00170224531534083,0.28746,-5.01149794022588,0.00255821372463419,0.42703
4.4,0.555555555555555,-5,0.1,-5.00816993464052,0.00173564617793628,-5.00643969838711,0.00130993115811515,0.26047,-5.00640720712377,0.00128411703988128,0.41066,-5.00644809536018,0.00128047969595247,0.25839,-5.00826098122822,0.00174470229288933,0.42512
5.33333333333333,0.555555555555555,-5,0.1,-5.00641025641026,0.00130970757224938,-5.0052107727139,0.00104949500359638,0.23739,-5.00518347130275,0.00103810419280802,0.37567,-5.00529439538424,0.0010179830605766,0.23707,-5.00597099974433,0.00131244105916595,0.42248
6.26666666666667,0.555555555555555,-5,0.1,-5.00527426160338,0.00105186900371967,-5.00433725722086,0.000869827493355123,0.2196,-5.00438981176593,0.000876942662990573,0.34864,-5.00459969151393,0.000871694344368461,0.22132,-5.00501680828514,0.00106253763536551,0.42147
7.2,0.555555555555555,-5,0.1,-5.00448028673835,0.000878953769233145,-5.00381248821855,0.000753523539322223,0.20544,-5.00386926615916,0.000752475035222203,0.32634,-5.0038075768174,0.000756467165752176,0.20405,-5.00439961406153,0.000895853820354287,0.42078
8.13333333333333,0.555555555555555,-5,0.1,-5.00389408099688,0.000754911849257058,-5.00335199102054,0.000655468624229501,0.19358,-5.00344442193927,0.000660086201458134,0.3076,-5.00351477684508,0.000644382465178244,0.1944,-5.00389760740669,0.000760860510250655,0.42094
9.06666666666667,0.555555555555555,-5,0.1,-5.0034435261708,0.00066157651139795,-5.0030140632268,0.000582663329504667,0.18352,-5.00300136666923,0.000586439702633731,0.29163,-5.00306106574679,0.000590033527205395,0.1849,-5.00326777233166,0.000666728704372416,0.42073
10,0.555555555555555,-5,0.1,-5.00308641975309,0.000588795646287779,-5.0027167353706,0.000531840259209206,0.17533,-5.00269120092455,0.000530547732943586,0.27904,-5.00266928889356,0.000525146533922088,0.17592,-5.00296332874211,0.000594537363789212,0.42062
1.6,1.66666666666667,-5,0.1,-5.13888888888889,0.146450617283951,-5.05204967968312,0.00578977251243665,0.37185,-5.05177681506126,0.00561035849734528,0.50213,-5.05244810443622,0.00581819457530582,0.22362,-5.13853848764771,0.0838257564775668,0.12685
2.53333333333333,1.66666666666667,-5,0.1,-5.05434782608696,0.00626791267760229,-5.03283643267928,0.00272130069744559,0.32063,-5.03279606036355,0.00270556738567779,0.47822,-5.03288270319103,0.002761249770777,0.27475,-5.05331766014602,0.00578742063658092,0.09999
3.46666666666667,1.66666666666667,-5,0.1,-5.03378378378378,0.00283254509663122,-5.02396741146178,0.00177385855831229,0.28404,-5.02389730521715,0.00177332146496665,0.43484,-5.02397711965272,0.00179073430632725,0.26311,-5.03346310307202,0.00286013369168859,0.09051
4.4,1.66666666666667,-5,0.1,-5.02450980392157,0.00182771215315065,-5.01902073173545,0.00134511455760919,0.25655,-5.01899747516803,0.00133265970492839,0.39856,-5.01864889279928,0.0013144214274999,0.24737,-5.02471388559757,0.00184135245732205,0.08653
5.33333333333333,1.66666666666667,-5,0.1,-5.01923076923077,0.00135258554154875,-5.01572509407843,0.00107098658860585,0.23581,-5.0156323612898,0.0010703334880363,0.36776,-5.01540412886459,0.00103067706403219,0.22769,-5.01949634775849,0.00137619521868385,0.0832
6.26666666666667,1.66666666666667,-5,0.1,-5.01582278481013,0.00107521264186863,-5.01343051640281,0.000892508561658544,0.21852,-5.01324382309403,0.000888128795557158,0.34253,-5.01329579012312,0.000879417960594829,0.21317,-5.01615967632122,0.0010573931624072,0.08241
7.2,1.66666666666667,-5,0.1,-5.01344086021505,0.000893040063449177,-5.01156967856,0.000754172637100808,0.20424,-5.01156630473157,0.000766494241878244,0.32173,-5.01152139750112,0.000755970980323668,0.20293,-5.01331045231491,0.000877873972274428,0.08037
8.13333333333333,1.66666666666667,-5,0.1,-5.01168224299065,0.000764055889544675,-5.01020150738248,0.000662095590719034,0.19241,-5.01021789391253,0.000672088562245442,0.30446,-5.01024560359076,0.000655425800870769,0.19333,-5.01213883262056,0.000759267772801783,0.07919
9.06666666666667,1.66666666666667,-5,0.1,-5.0103305785124,0.000667844990246749,-5.00921972907249,0.000588487121952817,0.18246,-5.00913946629073,0.000599075604991969,0.28911,-5.00881210289844,0.000587267524309668,0.1866,-5.01067098618618,0.000689308119836999,0.07848
10,1.66666666666667,-5,0.1,-5.00925925925926,0.000593278463648834,-5.00831729701163,0.000525456976501411,0.17403,-5.00825116806232,0.000533773297674438,0.27612,-5.00830141490158,0.000530143756648786,0.17539,-5.00902011908122,0.000594281369647553,0.07756
1.6,2.77777777777778,-5,0.1,-5.23148148148148,0.317918381344307,-5.08640146284669,0.00785361327452615,0.32193,-5.08632568320774,0.00761630726033254,0.35565,-5.08651025905234,0.00789053287867075,0.11506,-5.23152469749804,0.14234808016139,0.05192
2.53333333333333,2.77777777777778,-5,0.1,-5.09057971014493,0.00880871801126086,-5.05462904833653,0.00317141977071494,0.29887,-5.054640299742,0.00323219388786789,0.40537,-5.05522863742821,0.00326656858102376,0.20084,-5.08724699474387,0.00820532965309811,0.02951
3.46666666666667,2.77777777777778,-5,0.1,-5.05630630630631,0.00334840681267617,-5.0399353928386,0.00193712059246838,0.27234,-5.03989166785441,0.00193249191911088,0.39537,-5.04021344799199,0.00190790189420351,0.22544,-5.05487202097867,0.00336999860877498,0.02357
4.4,2.77777777777778,-5,0.1,-5.04084967320261,0.00201184410357938,-5.03167428839711,0.0014156197354464,0.2494,-5.03149732117736,0.00140560756949774,0.37443,-5.03170283203514,0.00141070024958003,0.22329,-5.03909107315766,0.00200343720984947,0.02096
5.33333333333333,2.77777777777778,-5,0.1,-5.03205128205128,0.0014383414801475,-5.02627337924572,0.00111168484000154,0.23086,-5.02612268168997,0.00111112351055888,0.35242,-5.02600805792114,0.00111355638761931,0.21306,-5.03303901148849,0.0014374518083868,0.01882
6.26666666666667,2.77777777777778,-5,0.1,-5.02637130801688,0.00112189991816654,-5.02227572256236,0.00091258949074927,0.21519,-5.02219433419274,0.000919525800454565,0.33218,-5.0222814334639,0.000916479061302804,0.2043,-5.02622673640305,0.00105710327417427,0.01788
7.2,2.77777777777778,-5,0.1,-5.02240143369176,0.000921212651881242,-5.01940150098657,0.000780180742943425,0.20263,-5.01926314849998,0.000779694912044409,0.31416,-5.01916856244457,0.000773514659475107,0.19368,-5.0230178789135,0.000942556284972682,0.01727
8.13333333333333,2.77777777777778,-5,0.1,-5.01947040498442,0.00078234397011991,-5.01720506154664,0.000671182809700988,0.19143,-5.01709352425526,0.000681845005876237,0.29863,-5.01692637512006,0.000668632650955797,0.18702,-5.01948894372463,0.000780612535017978,0.01603
9.06666666666667,2.77777777777778,-5,0.1,-5.01721763085399,0.000680381947944345,-5.01548186533163,0.000596718243786862,0.18157,-5.01532826266725,0.000601928432307173,0.28475,-5.01525767953137,0.000593083435082805,0.17806,-5.01775471458754,0.00069878371745311,0.0165
10,2.77777777777778,-5,0.1,-5.01543209876543,0.000602244098370944,-5.0140438628234,0.000534248320787741,0.17322,-5.01393713142899,0.00054395624369798,0.27302,-5.01391172102648,0.000533035380472206,0.17262,-5.015779019001,0.000601858632438488,0.01597
1.6,3.88888888888889,-5,0.1,-5.32407407407407,0.575120027434842,-5.12120828743764,0.0107615568647744,0.27545,-5.12057608330742,0.0107153192791559,0.24965,-5.12120069743751,0.0104858492213595,0.06356,-5.31609328826322,0.204525117830196,0.02692
2.53333333333333,3.88888888888889,-5,0.1,-5.1268115942029,0.0126199260117487,-5.07678842248249,0.00387894278799511,0.27125,-5.07695389088745,0.00391334313462157,0.32901,-5.0771315590103,0.00386503886337227,0.14094,-5.12596737409906,0.00983417463031928,0.0113
3.46666666666667,3.88888888888889,-5,0.1,-5.07882882882883,0.00412219938674359,-5.05596449716114,0.002220698174969,0.25577,-5.05595397898626,0.00220512594819346,0.34893,-5.05599269041153,0.00221657614603941,0.17835,-5.07821016268666,0.00342782354244025,0.00765
4.4,3.88888888888889,-5,0.1,-5.05718954248366,0.00228804202922248,-5.0440156502455,0.00152598966966215,0.24022,-5.04401764202886,0.00151763620723881,0.34428,-5.04410839389083,0.00153596879880285,0.19015,-5.05675294888104,0.00255466807314528,0.00613
5.33333333333333,3.88888888888889,-5,0.1,-5.04487179487179,0.00156697538804562,-5.03649475584482,0.00116364159064566,0.22444,-5.03642684943476,0.00116746873771525,0.33199,-5.03605240044798,0.00114889659640918,0.19485,-5.04477784475736,0.00155230698066767,0.00465
6.26666666666667,3.88888888888889,-5,0.1,-5.03691983122363,0.00119193083261342,-5.03127509591856,0.000959608182803889,0.21144,-5.03121578029218,0.000955347584926965,0.31776,-5.0309648934163,0.000919111347651703,0.19037,-5.03431176878154,0.00108547651690226,0.00431
7.2,3.88888888888889,-5,0.1,-5.03136200716846,0.000963471534529339,-5.02716236328296,0.000801210509951223,0.1996,-5.02722097737414,0.0008024212277819,0.30359,-5.02680320966921,0.000800755638585661,0.18358,-5.02918011463781,0.00085289234166721,0.00382
8.13333333333333,3.88888888888889,-5,0.1,-5.02725856697819,0.000809776090982762,-5.02404274187646,0.000694090230720002,0.18962,-5.02398899652788,0.000693815596821599,0.28984,-5.02380840548678,0.000690015435381558,0.17819,-5.02428165116694,0.000792900949772385,0.00367
9.06666666666667,3.88888888888889,-5,0.1,-5.02410468319559,0.00069918738449074,-5.02158203065095,0.000608794203660759,0.18081,-5.02161699947027,0.000615229880365662,0.27775,-5.02154079465731,0.000595712575776082,0.17223,-5.02095568445448,0.000647173835016108,0.00355
10,3.88888888888889,-5,0.1,-5.02160493827161,0.00061569255045411,-5.01953507133979,0.000542232514144642,0.1726,-5.01958066597567,0.000552025165703012,0.26682,-5.01965488227777,0.000540874785391721,0.16503,-5.02431062776527,0.000597039792061352,0.00374
1.6,5,-5,0.1,-5.41666666666667,0.918055555555555,-5.15570277381853,0.0151783380072971,0.23838,-5.15410324565825,0.0147162474933598,0.17852,-5.15918907863142,0.0168464400732512,0.03632,-5.41142368747902,0.272066938670269,0.01558
2.53333333333333,5,-5,0.1,-5.16304347826087,0.0177015366790658,-5.09849656766175,0.00479178899359107,0.24566,-5.09840553939452,0.0048048284154338,0.26428,-5.09914770279593,0.00496926331968266,0.09644,-5.16109051990153,0.0221459847535702,0.00534
3.46666666666667,5,-5,0.1,-5.10135135135135,0.00515392281883349,-5.0720224046464,0.00256184250090838,0.23819,-5.07203938199192,0.00255293707398364,0.30008,-5.07269442554228,0.00256623160766924,0.13993,-5.10857545122224,0.00817209810825032,0.00241
4.4,5,-5,0.1,-5.07352941176471,0.00265630593007994,-5.05678797138587,0.00169345916226331,0.22764,-5.05671831832347,0.00167845039968615,0.31008,-5.05712420624424,0.00166344657199855,0.16118,-5.06484204238118,0.00212007728477934,0.00174
5.33333333333333,5,-5,0.1,-5.05769230769231,0.00173848726524312,-5.04682830539045,0.00124285743490377,0.2156,-5.04666785746131,0.00123411344896397,0.30788,-5.04700928636253,0.00125041867381935,0.17321,-5.05626607457998,0.00208609474913101,0.00138
6.26666666666667,5,-5,0.1,-5.04746835443038,0.00128530538520925,-5.03995498280856,0.00100188971142229,0.20586,-5.03984611713135,0.000994899995170715,0.30052,-5.04032088270694,0.00103255525548453,0.17362,-5.04220744943071,0.00121712920511999,0.00111
7.2,5,-5,0.1,-5.04032258064516,0.00101981671139347,-5.03490749668766,0.000845117484073524,0.19579,-5.03492296314815,0.00083924146579083,0.29149,-5.03466932902267,0.000837681102598504,0.17065,-5.03702217592823,0.00104343695353428,0.00103
8.13333333333333,5,-5,0.1,-5.03504672897196,0.000846352252133232,-5.03074944914853,0.000716808552851404,0.18607,-5.0309500717933,0.000718132001971768,0.28096,-5.03022995541474,0.000709589298207627,0.16913,-5.03123174524278,0.000960043609744346,0.00094
9.06666666666667,5,-5,0.1,-5.03099173553719,0.000724261299885934,-5.0277069344491,0.000626496019269003,0.17816,-5.02770250928581,0.000628703197382879,0.27016,-5.0274651104071,0.000620554670425517,0.1652,-5.02824233185375,0.000579181950861232,0.00091
10,5,-5,0.1,-5.02777777777778,0.00063362381989833,-5.02518123141215,0.000555013591453703,0.17108,-5.02516841699931,0.000558812383942157,0.26068,-5.02483166030327,0.000569257031876499,0.16105,-5.02640634404706,0.000516320725097037,0.00086
1.6,-5,-3.88888888888889,0.1,-3.47222222222222,0.918055555555555,-3.73340259522692,0.0146905796234799,0.24095,-3.73259366451286,0.0159511660349426,0.17651,-3.73377740395022,0.0156379061721955,0.03548,-3.486268182206,0.379157761206225,0.01614
2.53333333333333,-5,-3.88888888888889,0.1,-3.72584541062802,0.0177015366790658,-3.79023403502004,0.00472933826491161,0.24875,-3.79059084272745,0.00485347416415402,0.2629,-3.7899405380397,0.00486811258184527,0.09654,-3.74056765214932,0.0110294472311201,0.00489
3.46666666666667,-5,-3.88888888888889,0.1,-3.78753753753754,0.00515392281883349,-3.81659984203346,0.00254926638253038,0.2426,-3.81682626536292,0.00258856567957722,0.30004,-3.81660351033078,0.00254758440658673,0.14076,-3.78939727047674,0.00517937184993308,0.0028
4.4,-5,-3.88888888888889,0.1,-3.81535947712418,0.00265630593007994,-3.83173366606864,0.00171384860996839,0.23133,-3.83218875550675,0.00170765875734631,0.30914,-3.83145979608846,0.00174403549952058,0.16272,-3.818038235848,0.00353716138526502,0.00153
