"","m","nu","lambda","alpha","theoretical_mean","envelope_1","envelope_3","envelope_4","envelope_5","diff_1","diff_3","diff_4","diff_5"
"2907",7.2,-5,5,2.3,5.92741935483871,5.79707761131392,5.80531469993127,5.80490459407236,5.8856127915975,-0.13034174352479,-0.12210465490744,-0.12251476076635,-0.0418065632412103
"2908",8.13333333333333,-5,5,2.3,5.80607476635514,5.70285874179157,5.71143696839714,5.69583230020589,5.70539095806612,-0.10321602456357,-0.0946377979579998,-0.11024246614925,-0.10068380828902
"2909",9.06666666666667,-5,5,2.3,5.71280991735537,5.63131378953931,5.63519401582521,5.6404146729353,5.69139452919577,-0.0814961278160604,-0.0776159015301605,-0.0723952444200702,-0.0214153881596006
"2910",10,-5,5,2.3,5.63888888888889,5.57625003743065,5.57446629610456,5.57003348048626,5.59180028471342,-0.0626388514582406,-0.0644225927843305,-0.06885540840263,-0.0470886041754701
"2911",1.6,-3.88888888888889,5,2.3,12.4537037037037,7.82239074639212,7.80806217707543,7.80184593793613,12.2415898893566,-4.63131295731158,-4.64564152662827,-4.65185776576757,-0.2121138143471
"2912",2.53333333333333,-3.88888888888889,5,2.3,7.91666666666667,6.77093217536022,6.76248291794639,6.75399058901497,7.85982071993434,-1.14573449130645,-1.15418374872028,-1.1626760776517,-0.0568459467323299
"2913",3.46666666666667,-3.88888888888889,5,2.3,6.81306306306306,6.28930192881986,6.28614543110101,6.29859637335041,6.76756367277897,-0.5237611342432,-0.52691763196205,-0.51446668971265,-0.0454993902840899
"2914",4.4,-3.88888888888889,5,2.3,6.31535947712418,6.01744395491206,6.0147957602474,6.01225355829247,6.24150156261986,-0.29791552221212,-0.300563716876781,-0.30310591883171,-0.0738579145043197
"2915",5.33333333333333,-3.88888888888889,5,2.3,6.03205128205128,5.83767545681124,5.84085506220321,5.84279642819322,6.00557486753986,-0.19437582524004,-0.19119621984807,-0.18925485385806,-0.0264764145114205
"2916",6.26666666666667,-3.88888888888889,5,2.3,5.84915611814346,5.71453504748492,5.7163483775049,5.72093130485221,5.7891865492091,-0.13462107065854,-0.13280774063856,-0.12822481329125,-0.0599695689343598
"2917",7.2,-3.88888888888889,5,2.3,5.72132616487455,5.61907007324851,5.62181809995365,5.62299787674519,5.78120954177726,-0.10225609162604,-0.0995080649208999,-0.0983282881293599,0.0598833769027101
"2918",8.13333333333333,-3.88888888888889,5,2.3,5.62694704049844,5.5481271410092,5.5469370837397,5.55359271690511,5.61557255368879,-0.0788198994892397,-0.0800099567587393,-0.0733543235933301,-0.0113744868096495
"2919",9.06666666666667,-3.88888888888889,5,2.3,5.55440771349862,5.49418240043621,5.49109307523657,5.4949593016224,5.53348304167147,-0.0602253130624097,-0.0633146382620495,-0.05944841187622,-0.0209246718271494
"2920",10,-3.88888888888889,5,2.3,5.49691358024691,5.44679751640716,5.44593757685857,5.44464494624665,5.5169536547703,-0.0501160638397504,-0.0509760033883406,-0.0522686340002601,0.02004007452339
"2921",1.6,-2.77777777777778,5,2.3,10.3240740740741,7.01112220383579,6.98456750554725,7.00871884113283,10.1642072734146,-3.31295187023831,-3.33950656852685,-3.31535523294127,-0.159866800659499
"2922",2.53333333333333,-2.77777777777778,5,2.3,7.08333333333333,6.26145756846135,6.25812251446406,6.25825427942393,7.08979304786062,-0.82187576487198,-0.82521081886927,-0.8250790539094,0.00645971452728933
"2923",3.46666666666667,-2.77777777777778,5,2.3,6.29504504504505,5.92591157726103,5.91492284240709,5.91431032616336,6.32265737191347,-0.36913346778402,-0.380122202637961,-0.380734718881691,0.0276123268684199
"2924",4.4,-2.77777777777778,5,2.3,5.93954248366013,5.72783322064451,5.72348755500071,5.7248854812552,5.92086963877523,-0.21170926301562,-0.21605492865942,-0.21465700240493,-0.0186728448849003
"2925",5.33333333333333,-2.77777777777778,5,2.3,5.73717948717949,5.60059682717377,5.60069798179997,5.61063380736034,5.74005874705868,-0.13658266000572,-0.13648150537952,-0.12654567981915,0.00287925987919024
"2926",6.26666666666667,-2.77777777777778,5,2.3,5.60654008438819,5.5080807530038,5.50951175472828,5.51674717990466,5.60950018565802,-0.0984593313843893,-0.0970283296599099,-0.0897929044835299,0.0029601012698306
"2927",7.2,-2.77777777777778,5,2.3,5.51523297491039,5.44417738703354,5.44110166062955,5.44035097064935,5.52973762681191,-0.0710555878768497,-0.07413131428084,-0.0748820042610401,0.0145046519015199
"2928",8.13333333333333,-2.77777777777778,5,2.3,5.44781931464174,5.39430252297004,5.38958816017128,5.39050888288003,5.4245650953929,-0.0535167916716999,-0.0582311544704606,-0.0573104317617101,-0.0232542192488401
"2929",9.06666666666667,-2.77777777777778,5,2.3,5.39600550964187,5.35265767385967,5.34806693133535,5.36025423455147,5.35710985733272,-0.0433478357821997,-0.0479385783065194,-0.0357512750903997,-0.0388956523091499
"2930",10,-2.77777777777778,5,2.3,5.35493827160494,5.318257630051,5.31526310709233,5.32487731324862,5.34833775726202,-0.0366806415539402,-0.0396751645126097,-0.0300609583563203,-0.00660051434291997
"2931",1.6,-1.66666666666667,5,2.3,8.19444444444444,6.21071769934694,6.19216503480434,6.2089714928709,8.33931634151293,-1.9837267450975,-2.0022794096401,-1.98547295157354,0.144871897068491
"2932",2.53333333333333,-1.66666666666667,5,2.3,6.25,5.75869135105409,5.75296255510978,5.76398641166703,6.26242576880531,-0.49130864894591,-0.49703744489022,-0.48601358833297,0.0124257688053104
"2933",3.46666666666667,-1.66666666666667,5,2.3,5.77702702702703,5.56123608787264,5.54890118265603,5.56378558738308,5.76152852258745,-0.21579093915439,-0.228125844371,-0.21324143964395,-0.0154985044395799
"2934",4.4,-1.66666666666667,5,2.3,5.56372549019608,5.4410104653222,5.43387334743832,5.43473964755867,5.5582771166342,-0.12271502487388,-0.12985214275776,-0.12898584263741,-0.00544837356187955
"2935",5.33333333333333,-1.66666666666667,5,2.3,5.44230769230769,5.36045606988915,5.35811903679574,5.36125343398685,5.4447455780847,-0.0818516224185402,-0.0841886555119498,-0.0810542583208402,0.00243788577701043
"2936",6.26666666666667,-1.66666666666667,5,2.3,5.36392405063291,5.30649352697885,5.30149676902454,5.30781734408601,5.34979283894689,-0.0574305236540607,-0.06242728160837,-0.0561067065468999,-0.0141312116860206
"2937",7.2,-1.66666666666667,5,2.3,5.30913978494624,5.26585744469901,5.26227654758603,5.26553048111682,5.32470789479744,-0.04328234024723,-0.0468632373602098,-0.0436093038294194,0.0155681098512002
"2938",8.13333333333333,-1.66666666666667,5,2.3,5.26869158878505,5.23513172033133,5.23173294926934,5.23317008203472,5.25372395768244,-0.0335598684537199,-0.03695863951571,-0.0355215067503298,-0.0149676311026097
"2939",9.06666666666667,-1.66666666666667,5,2.3,5.23760330578512,5.21087294066616,5.20990886648932,5.2101024318396,5.23568846659512,-0.0267303651189597,-0.0276944392958001,-0.0275008739455203,-0.00191483918999946
"2940",10,-1.66666666666667,5,2.3,5.21296296296296,5.19250140278452,5.19193381083697,5.19200007806443,5.22003200078062,-0.0204615601784397,-0.0210291521259904,-0.0209628848985304,0.00706903781765966
"2941",1.6,-0.555555555555555,5,2.3,6.06481481481481,5.3940822159492,5.39317439564027,5.389989454524,6.10001263690078,-0.670732598865611,-0.67164041917454,-0.674825360290811,0.0351978220859692
"2942",2.53333333333333,-0.555555555555555,5,2.3,5.41666666666667,5.25531866953499,5.2452523145508,5.25445769052519,5.41224826613492,-0.16134799713168,-0.171414352115869,-0.162208976141479,-0.00441840053174936
"2943",3.46666666666667,-0.555555555555555,5,2.3,5.25900900900901,5.18123792144781,5.18524594732531,5.18504335338187,5.25568828472981,-0.0777710875612003,-0.0737630616837004,-0.0739656556271404,-0.0033207242792006
"2944",4.4,-0.555555555555555,5,2.3,5.18790849673203,5.14399452108654,5.1471715074964,5.14162958327643,5.19237650265581,-0.0439139756454896,-0.0407369892356302,-0.0462789134556001,0.00446800592377983
"2945",5.33333333333333,-0.555555555555555,5,2.3,5.1474358974359,5.11777950823679,5.11551252471387,5.11774203017386,5.14366955675496,-0.0296563891991095,-0.0319233727220292,-0.0296938672620399,-0.00376634068093917
"2946",6.26666666666667,-0.555555555555555,5,2.3,5.12130801687764,5.10076618613964,5.09753991561442,5.10196995677299,5.11965837032413,-0.0205418307379999,-0.0237681012632196,-0.0193380601046496,-0.00164964655350985
"2947",7.2,-0.555555555555555,5,2.3,5.10304659498208,5.08663896175084,5.0860387772319,5.0955127405852,5.10375532427961,-0.0164076332312399,-0.01700781775018,-0.00753385439687992,0.000708729297530297
"2948",8.13333333333333,-0.555555555555555,5,2.3,5.08956386292835,5.07455128664157,5.07759060094149,5.08099119077579,5.08802958439533,-0.0150125762867805,-0.01197326198686,-0.0085726721525603,-0.00153427853302013
"2949",9.06666666666667,-0.555555555555555,5,2.3,5.07920110192837,5.06918174964843,5.06987845968218,5.0692755530901,5.08179204520115,-0.0100193522799401,-0.00932264224618962,-0.0099255488382699,0.00259094327277953
"2950",10,-0.555555555555555,5,2.3,5.07098765432099,5.06423237891501,5.06358857635727,5.06793857583539,5.07154344139971,-0.00675527540597987,-0.0073990779637203,-0.0030490784856001,0.000555787078719838
"2951",1.6,0.555555555555555,5,2.3,3.93518518518519,4.59518441296832,4.59383798040522,4.60070536692703,3.96875723130052,0.65999922778313,0.65865279522003,0.66552018174184,0.0335720461153302
"2952",2.53333333333333,0.555555555555555,5,2.3,4.58333333333333,4.74541447758276,4.74685500251008,4.74670405908727,4.581345252398,0.16208114424943,0.16352166917675,0.163370725753939,-0.00198808093533032
"2953",3.46666666666667,0.555555555555555,5,2.3,4.74099099099099,4.810031870817,4.81628906962387,4.81807702235851,4.73775688981152,0.0690408798260105,0.0752980786328799,0.0770860313675206,-0.00323410117947009
"2954",4.4,0.555555555555555,5,2.3,4.81209150326797,4.84731510505353,4.85213459479063,4.84951600859635,4.80466985274128,0.0352236017855603,0.0400430915226595,0.0374245053283797,-0.00742165052669019
"2955",5.33333333333333,0.555555555555555,5,2.3,4.8525641025641,4.8744788699894,4.88050140892238,4.88371142653934,4.85192965424909,0.0219147674253,0.0279373063582797,0.0311473239752393,-0.000634448315010694
"2956",6.26666666666667,0.555555555555555,5,2.3,4.87869198312236,4.89380220462388,4.89810201025258,4.90446568536478,4.87140074608823,0.0151102215015193,0.0194100271302196,0.0257737022424198,-0.00729123703413048
"2957",7.2,0.555555555555555,5,2.3,4.89695340501792,4.90957140530436,4.91163062982537,4.91053447000878,4.89404734940536,0.01261800028644,0.0146772248074498,0.0135810649908592,-0.00290605561256019
"2958",8.13333333333333,0.555555555555555,5,2.3,4.91043613707165,4.92030214763311,4.92175113071997,4.92228281071298,4.91041751016281,0.00986601056145986,0.0113149936483206,0.0118466736413305,-1.86269088402469e-05
"2959",9.06666666666667,0.555555555555555,5,2.3,4.92079889807163,4.92719780490485,4.92873881593912,4.9278322092767,4.92118477731765,0.00639890683321997,0.00793991786748993,0.00703331120507045,0.000385879246019627
"2960",10,0.555555555555555,5,2.3,4.92901234567901,4.93348768458609,4.93605001344633,4.93504095856008,4.93055300390188,0.00447533890708041,0.00703766776732007,0.00602861288107004,0.00154065822287031
"2961",1.6,1.66666666666667,5,2.3,1.80555555555556,3.7977949582419,3.79891491072412,3.78401595891815,1.80466454408713,1.99223940268634,1.99335935516856,1.97846040336259,-0.000891011468429959
"2962",2.53333333333333,1.66666666666667,5,2.3,3.75,4.2339098076492,4.23595597084809,4.23920104780324,3.75978686568688,0.4839098076492,0.48595597084809,0.48920104780324,0.00978686568688003
"2963",3.46666666666667,1.66666666666667,5,2.3,4.22297297297297,4.44266440690155,4.44445004765743,4.43993917090884,4.21100096189751,0.21969143392858,0.22147707468446,0.21696619793587,-0.0119720110754598
"2964",4.4,1.66666666666667,5,2.3,4.43627450980392,4.5561071946975,4.56273944868321,4.56188185308754,4.43737861326869,0.11983268489358,0.12646493887929,0.12560734328362,0.00110410346476986
"2965",5.33333333333333,1.66666666666667,5,2.3,4.55769230769231,4.63564025416055,4.64357753794778,4.6400966415419,4.55256459894991,0.0779479464682398,0.08588523025547,0.0824043338495901,-0.00512770874239976
"2966",6.26666666666667,1.66666666666667,5,2.3,4.63607594936709,4.68734764113614,4.69639294348813,4.69377646755427,4.63208528356091,0.0512716917690499,0.06031699412104,0.0577005181871799,-0.0039906658061799
"2967",7.2,1.66666666666667,5,2.3,4.69086021505376,4.73277360230651,4.73350261441552,4.73189177867298,4.68844526959093,0.04191338725275,0.0426423993617595,0.04103156361922,-0.00241494546283061
"2968",8.13333333333333,1.66666666666667,5,2.3,4.73130841121495,4.7615409918772,4.76555103457664,4.76398925179728,4.73531443596128,0.0302325806622497,0.0342426233616893,0.03268084058233,0.00400602474632983
"2969",9.06666666666667,1.66666666666667,5,2.3,4.76239669421488,4.78384088743124,4.79149722295593,4.78479423225248,4.76023295215457,0.02144419321636,0.0291005287410497,0.0223975380376,-0.00216374206031045
"2970",10,1.66666666666667,5,2.3,4.78703703703704,4.8038896820786,4.81037345434524,4.80344598565784,4.79143912582433,0.0168526450415598,0.0233364173082,0.0164089486207999,0.0044020887872902
"2971",1.6,2.77777777777778,5,2.3,-0.324074074074075,2.996252725613,3.00803175602049,2.99810391987318,-0.098223464569804,3.32032679968707,3.33210583009456,3.32217799394725,0.225850609504271
"2972",2.53333333333333,2.77777777777778,5,2.3,2.91666666666667,3.72680820271011,3.74301255161901,3.75105268678404,2.93818734131148,0.81014153604344,0.82634588495234,0.83438602011737,0.02152067464481
"2973",3.46666666666667,2.77777777777778,5,2.3,3.70495495495495,4.07658387490855,4.07940475613717,4.0808068693266,3.71860417816204,0.3716289199536,0.37444980118222,0.37585191437165,0.0136492232070897
"2974",4.4,2.77777777777778,5,2.3,4.06045751633987,4.27047765109414,4.27472439969833,4.27860607016045,4.03309567301805,0.21002013475427,0.21426688335846,0.21814855382058,-0.0273618433218203
"2975",5.33333333333333,2.77777777777778,5,2.3,4.26282051282051,4.39464416035703,4.4020296279975,4.40183145414177,4.30764060639988,0.13182364753652,0.13920911517699,0.13901094132126,0.0448200935793697
"2976",6.26666666666667,2.77777777777778,5,2.3,4.39345991561181,4.48183519531361,4.49588581237122,4.49186216587306,4.395163416832,0.0883752797017996,0.10242589675941,0.09840225026125,0.00170350122018981
"2977",7.2,2.77777777777778,5,2.3,4.48476702508961,4.54752981113773,4.55994426893226,4.55140052511494,4.51278564798945,0.0627627860481201,0.0751772438426501,0.06663350002533,0.0280186228998396
"2978",8.13333333333333,2.77777777777778,5,2.3,4.55218068535826,4.6009758901435,4.60949222236419,4.61166644517991,4.5605273491618,0.0487952047852405,0.0573115370059298,0.0594857598216505,0.00834666380354054
"2979",9.06666666666667,2.77777777777778,5,2.3,4.60399449035813,4.64172532438486,4.64851259046872,4.64571357011318,4.59908091533935,0.0377308340267302,0.0445181001105901,0.0417190797550502,-0.00491357501878031
"2980",10,2.77777777777778,5,2.3,4.64506172839506,4.67399377385174,4.68235963035663,4.6808991474471,4.6470978843086,0.0289320454566804,0.03729790196157,0.0358374190520401,0.00203615591354023
"2981",1.6,3.88888888888889,5,2.3,-2.4537037037037,2.20218952044285,2.21348329955916,2.2005571470212,-2.56243974655987,4.65589322414655,4.66718700326286,4.6542608507249,-0.10873604285617
"2982",2.53333333333333,3.88888888888889,5,2.3,2.08333333333333,3.22134085799584,3.23393651404769,3.22809538447767,2.07146440239521,1.13800752466251,1.15060318071436,1.14476205114434,-0.0118689309381201
"2983",3.46666666666667,3.88888888888889,5,2.3,3.18693693693694,3.70002586123226,3.71002160192343,3.71335056188679,3.28041285898513,0.51308892429532,0.52308466498649,0.52641362494985,0.09347592204819
"2984",4.4,3.88888888888889,5,2.3,3.68464052287582,3.97555386854501,3.98369930013529,3.97000412907942,3.74945516056239,0.29091334566919,0.29905877725947,0.2853636062036,0.0648146376865699
"2985",5.33333333333333,3.88888888888889,5,2.3,3.96794871794872,4.15189627047864,4.15946576341788,4.15544893925485,3.94181735859002,0.18394755252992,0.19151704546916,0.18750022130613,-0.0261313593587
"2986",6.26666666666667,3.88888888888889,5,2.3,4.15084388185654,4.27585493384536,4.28438227060588,4.29173000517351,4.20697108637989,0.12501105198882,0.13353838874934,0.14088612331697,0.0561272045233503
"2987",7.2,3.88888888888889,5,2.3,4.27867383512545,4.36726100348956,4.38356997451058,4.37591783164611,4.31197421713155,0.0885871683641097,0.10489613938513,0.0972439965206595,0.0333003820061002
"2988",8.13333333333333,3.88888888888889,5,2.3,4.37305295950156,4.43957306865611,4.45425906652658,4.44600387303608,4.36290005777814,0.06652010915455,0.0812061070250198,0.0729509135345197,-0.0101529017234201
"2989",9.06666666666667,3.88888888888889,5,2.3,4.44559228650138,4.49652531715346,4.50908597972388,4.50456485382802,4.47036341649648,0.0509330306520797,0.0634936932224992,0.0589725673266397,0.0247711299950995
"2990",10,3.88888888888889,5,2.3,4.50308641975309,4.54274942044975,4.55272477382335,4.55450537872988,4.56744006572514,0.0396630006966605,0.0496383540702601,0.0514189589767904,0.0643536459720506
"2991",1.6,5,5,2.3,-4.58333333333333,1.41166960220496,1.405875095714,1.46695026582197,-3.8515034842489,5.99500293553829,5.98920842904733,6.0502835991553,0.73182984908443
"2992",2.53333333333333,5,5,2.3,1.25,2.73139255152476,2.73465091128414,2.73869211337954,1.22684413109067,1.48139255152476,1.48465091128414,1.48869211337954,-0.0231558689093301
"2993",3.46666666666667,5,5,2.3,2.66891891891892,3.33268117948533,3.33719346454508,3.34844539902209,2.65013793042394,0.66376226056641,0.66827454562616,0.67952648010317,-0.0187809884949801
"2994",4.4,5,5,2.3,3.30882352941176,3.68391996328775,3.69272194324002,3.70298320323726,3.36279985302553,0.37509643387599,0.38389841382826,0.3941596738255,0.05397632361377
"2995",5.33333333333333,5,5,2.3,3.67307692307692,3.91801511796087,3.92308581472267,3.91300986723223,3.69237416245363,0.24493819488395,0.25000889164575,0.23993294415531,0.0192972393767104
"2996",6.26666666666667,5,5,2.3,3.90822784810127,4.07615741516808,4.08202287364917,4.08497846685544,4.0165189188804,0.16792956706681,0.1737950255479,0.17675061875417,0.10829107077913
"2997",7.2,5,5,2.3,4.07258064516129,4.19379032112848,4.20185731354237,4.19886897865133,4.14581735955572,0.12120967596719,0.12927666838108,0.12628833349004,0.0732367143944304
"2998",8.13333333333333,5,5,2.3,4.19392523364486,4.28229883083112,4.2951033579168,4.29347508114866,4.24352129478109,0.0883735971862603,0.10117812427194,0.0995498475038001,0.0495960611362296
"2999",9.06666666666667,5,5,2.3,4.28719008264463,4.35846251621454,4.36752902813444,4.36191267975504,4.41813134821129,0.0712724335699102,0.0803389454898102,0.0747225971104104,0.13094126556666
"3000",10,5,5,2.3,4.36111111111111,4.41845195408313,4.42688912106021,4.43188361960124,4.48492558880801,0.0573408429720201,0.0657780099491001,0.0707725084901298,0.1238144776969
"3001",1.6,-5,-5,3.4,9.16666666666666,0.371124199067986,0.315158224867681,0.320464840160592,9.4336068080885,-8.79554246759868,-8.85150844179898,-8.84620182650607,0.26694014142184
"3002",2.53333333333333,-5,-5,3.4,0.543478260869565,-1.61391423908297,-1.64828588332379,-1.6700241011613,0.567956615939376,-2.15739249995254,-2.19176414419336,-2.21350236203086,0.024478355069811
"3003",3.46666666666667,-5,-5,3.4,-1.55405405405405,-2.54475397417348,-2.55383489674859,-2.53777896816739,-1.65570298536621,-0.99069992011943,-0.99978084269454,-0.98372491411334,-0.10164893131216
"3004",4.4,-5,-5,3.4,-2.5,-3.07094529181801,-3.07308356396765,-3.0890019879728,-2.68932686336693,-0.57094529181801,-0.57308356396765,-0.5890019879728,-0.18932686336693
"3005",5.33333333333333,-5,-5,3.4,-3.03846153846154,-3.40785545697512,-3.40491069241844,-3.41932110365003,-3.16210489143417,-0.36939391851358,-0.3664491539569,-0.38085956518849,-0.12364335297263
"3006",6.26666666666667,-5,-5,3.4,-3.38607594936709,-3.64793451062575,-3.63801932333385,-3.63469422393428,-3.41574104996396,-0.26185856125866,-0.25194337396676,-0.24861827456719,-0.02966510059687
"3007",7.2,-5,-5,3.4,-3.62903225806452,-3.82171135718812,-3.80953479140594,-3.81507935538931,-3.75504858867215,-0.1926790991236,-0.18050253334142,-0.18604709732479,-0.12601633060763
"3008",8.13333333333333,-5,-5,3.4,-3.80841121495327,-3.96099142517768,-3.94831056845641,-3.95250778510331,-3.98634189355811,-0.15258021022441,-0.13989935350314,-0.14409657015004,-0.17793067860484
"3009",9.06666666666667,-5,-5,3.4,-3.94628099173554,-4.0667535285071,-4.0610175418236,-4.05227113392858,-3.97923736906752,-0.12047253677156,-0.11473655008806,-0.10599014219304,-0.0329563773319799
"3010",10,-5,-5,3.4,-4.05555555555556,-4.14815211858078,-4.15078895358457,-4.15306138528592,-4.20653328636171,-0.0925965630252206,-0.0952333980290101,-0.0975058297303599,-0.15097773080615
"3011",1.6,-3.88888888888889,-5,3.4,6.01851851851852,-0.827770200985559,-0.848951564323283,-0.752908605539796,5.67792791524266,-6.84628871950408,-6.8674700828418,-6.77142712405832,-0.34059060327586
"3012",2.53333333333333,-3.88888888888889,-5,3.4,-0.688405797101448,-2.38210026251098,-2.39459046912273,-2.37380175578676,-0.624730262181335,-1.69369446540953,-1.70618467202128,-1.68539595868531,0.063675534920113
"3013",3.46666666666667,-3.88888888888889,-5,3.4,-2.31981981981982,-3.09407540957064,-3.0987415366333,-3.08875932094241,-2.41026418396253,-0.77425558975082,-0.77892171681348,-0.76893950112259,-0.09044436414271
"3014",4.4,-3.88888888888889,-5,3.4,-3.05555555555556,-3.49595241447782,-3.49986713702559,-3.51243941932374,-3.05927546808842,-0.44039685892226,-0.44431158147003,-0.45688386376818,-0.00371991253286019
"3015",5.33333333333333,-3.88888888888889,-5,3.4,-3.47435897435897,-3.76169715080078,-3.75699686456916,-3.76145130255729,-3.48968461573403,-0.28733817644181,-0.28263789021019,-0.28709232819832,-0.01532564137506
"3016",6.26666666666667,-3.88888888888889,-5,3.4,-3.74472573839662,-3.94373079937012,-3.94105022455798,-3.9492619997837,-3.7233287839457,-0.1990050609735,-0.19632448616136,-0.20453626138708,0.0213969544509203
"3017",7.2,-3.88888888888889,-5,3.4,-3.9336917562724,-4.08485293519785,-4.08079063485112,-4.08689370505392,-4.01672982476103,-0.151161178925451,-0.14709887857872,-0.15320194878152,-0.08303806848863
"3018",8.13333333333333,-3.88888888888889,-5,3.4,-4.07320872274143,-4.18972509589944,-4.19148431099349,-4.18032333486632,-4.17488413306713,-0.116516373158009,-0.118275588252059,-0.10711461212489,-0.1016754103257
"3019",9.06666666666667,-3.88888888888889,-5,3.4,-4.18044077134986,-4.26946949500734,-4.27403632356333,-4.25857287907889,-4.19352246289308,-0.0890287236574796,-0.0935955522134693,-0.0781321077290293,-0.0130816915432197
"3020",10,-3.88888888888889,-5,3.4,-4.26543209876543,-4.33951671487637,-4.34078792986125,-4.33961719302347,-4.26874618359401,-0.0740846161109401,-0.0753558310958198,-0.0741850942580395,-0.0033140848285802
"3021",1.6,-2.77777777777778,-5,3.4,2.87037037037037,-2.02703674215579,-2.06629151353885,-2.06906955254005,2.65935618102748,-4.89740711252616,-4.93666188390922,-4.93943992291042,-0.21101418934289
"3022",2.53333333333333,-2.77777777777778,-5,3.4,-1.92028985507246,-3.1352366379267,-3.14016671774879,-3.1226812948245,-1.97637898379941,-1.21494678285424,-1.21987686267633,-1.20239143975204,-0.0560891287269498
"3023",3.46666666666667,-2.77777777777778,-5,3.4,-3.08558558558559,-3.63126114665761,-3.64750536339821,-3.63612248827382,-3.09939341007314,-0.54567556107202,-0.56191977781262,-0.55053690268823,-0.0138078244875501
"3024",4.4,-2.77777777777778,-5,3.4,-3.61111111111111,-3.9240726303516,-3.93049665782503,-3.92906125138026,-3.67608110074219,-0.31296151924049,-0.31938554671392,-0.31795014026915,-0.0649699896310802
"3025",5.33333333333333,-2.77777777777778,-5,3.4,-3.91025641025641,-4.11216121200399,-4.1120116790783,-4.12720224962733,-3.94073458246962,-0.20190480174758,-0.20175526882189,-0.21694583937092,-0.0304781722132099
"3026",6.26666666666667,-2.77777777777778,-5,3.4,-4.10337552742616,-4.24892410425525,-4.24680871040167,-4.24618974176731,-4.13132146065767,-0.14554857682909,-0.143433182975509,-0.14281421434115,-0.0279459332315097
"3027",7.2,-2.77777777777778,-5,3.4,-4.23835125448029,-4.34338994960259,-4.34793667559109,-4.33654206573682,-4.24135208877002,-0.1050386951223,-0.1095854211108,-0.0981908112565302,-0.00300083428972986
"3028",8.13333333333333,-2.77777777777778,-5,3.4,-4.3380062305296,-4.41711800952254,-4.4240870675729,-4.42012855677565,-4.34275129475992,-0.0791117789929405,-0.0860808370433004,-0.0821223262460498,-0.00474506423032039
"3029",9.06666666666667,-2.77777777777778,-5,3.4,-4.41460055096419,-4.47867996038136,-4.4854662754173,-4.47872113172724,-4.41200566312069,-0.0640794094171699,-0.0708657244531103,-0.0641205807630501,0.00259488784350026
"3030",10,-2.77777777777778,-5,3.4,-4.47530864197531,-4.52953219905504,-4.53395888516787,-4.53328794806991,-4.45977177667961,-0.0542235570797294,-0.0586502431925595,-0.0579793060945999,0.0155368652957
"3031",1.6,-1.66666666666667,-5,3.4,-0.277777777777779,-3.21024340096539,-3.23766907898489,-3.22803313703092,-0.354260777475907,-2.93246562318761,-2.95989130120711,-2.95025535925314,-0.076482999698128
"3032",2.53333333333333,-1.66666666666667,-5,3.4,-3.15217391304348,-3.87845626365918,-3.88692491853337,-3.8721136539978,-3.16745270660098,-0.7262823506157,-0.73475100548989,-0.71993974095432,-0.0152787935575001
"3033",3.46666666666667,-1.66666666666667,-5,3.4,-3.85135135135135,-4.17034665271001,-4.18858086042152,-4.17548709086736,-3.85894175348476,-0.31899530135866,-0.33722950907017,-0.32413573951601,-0.00759040213341011
"3034",4.4,-1.66666666666667,-5,3.4,-4.16666666666667,-4.34807148604544,-4.35862200813466,-4.36672319357924,-4.1899764039752,-0.181404819378771,-0.19195534146799,-0.20005652691257,-0.02330973730853
"3035",5.33333333333333,-1.66666666666667,-5,3.4,-4.34615384615385,-4.4671518966856,-4.47060664125847,-4.48063036554483,-4.37600498510264,-0.12099805053175,-0.12445279510462,-0.134476519390979,-0.0298511389487901
"3036",6.26666666666667,-1.66666666666667,-5,3.4,-4.4620253164557,-4.54692261229214,-4.55430912405068,-4.55051448877041,-4.47179424239032,-0.0848972958364396,-0.0922838075949795,-0.0884891723147092,-0.00976892593461987
"3037",7.2,-1.66666666666667,-5,3.4,-4.54301075268817,-4.60699334261886,-4.61228684269892,-4.61725344307265,-4.54344987567066,-0.0639825899306894,-0.0692760900107494,-0.0742426903844802,-0.000439122982490048
"3038",8.13333333333333,-1.66666666666667,-5,3.4,-4.60280373831776,-4.65241397864064,-4.6574382489062,-4.65047881649158,-4.61910095050804,-0.0496102403228802,-0.05463451058844,-0.0476750781738202,-0.0162972121902802
"3039",9.06666666666667,-1.66666666666667,-5,3.4,-4.64876033057851,-4.68827478336307,-4.68969993649405,-4.67991697311169,-4.65360477324086,-0.0395144527845606,-0.0409396059155407,-0.0311566425331806,-0.00484444266235062
"3040",10,-1.66666666666667,-5,3.4,-4.68518518518519,-4.71543270892723,-4.71627175789318,-4.723416476526,-4.69473706383058,-0.0302475237420401,-0.0310865727079905,-0.0382312913408107,-0.00955187864539031
"3041",1.6,-0.555555555555555,-5,3.4,-3.42592592592593,-4.41744368077074,-4.41878567601004,-4.41142425533646,-3.45934272601879,-0.99151775484481,-0.99285975008411,-0.98549832941053,-0.0334168000928599
"3042",2.53333333333333,-0.555555555555555,-5,3.4,-4.38405797101449,-4.62257240155696,-4.63745310022925,-4.63263956471524,-4.38618477294217,-0.23851443054247,-0.25339512921476,-0.248581593700751,-0.00212680192768033
